,text,UniqueID,anger,anticipation,disgust,fear,joy,negative,positive,sadness,surprise,trust
2683,come r u ok ruokdayn,2683,0,0,0,0,0,0,0,0,0,0
2684,today r u ok day nation group would like acknowledg nation day action dedic remindingxexxa,2684,0,0,0,0,0,0,1,0,0,2
2685,open listen ruokday alway open listen ,2685,0,0,0,0,0,0,0,0,0,0
2686,come r u ok ruokdayn,2686,0,0,0,0,0,0,0,0,0,0
2687,today r u ok day nation day action dedic remind check other engag meaning convers may struggl find nruok ruokday ,2687,0,0,0,0,0,0,1,0,0,1
2688,hope day go great hope improv soon xfxfxxa inbox alway open need chat life shit ruokday,2688,1,2,1,0,2,1,2,0,2,2
2689,video stefani camin guest speaker ruok breakfast morn stefani share experi surviv suicid attempt live depress life manag ruokday ,2689,0,3,0,1,1,1,2,1,0,1
2690,today r u ok day nation group would like acknowledg nation day action dedic remind everyon everi day day ask xexxcar okxexxd support struggl life up down ruok ruokday ,2690,0,0,0,0,0,0,1,0,0,2
2691,ixexxm ok ruokday ixexxm fuck mad aunti tanyaday death custodi im furiou still fight xexxa,2691,3,1,2,3,0,3,0,2,1,0
2692,today ru ok day donxexxt need expert good friend check ahead start convers ruokday palliativecarenurs ,2692,0,2,0,0,2,0,4,0,1,3
2693,know sign increas convers confid xfxfxxaanna know import prevent harm promot thrive good work design critic detect support ill nn xfxfxxann ruokday ,2693,1,1,1,3,1,3,2,1,1,1
2694,today start perth team breakfast watch video start discxexxa,2694,0,3,0,1,0,0,1,0,0,1
2695,ixexxm ok ruokday ixexxm fuck mad aunti tanyaday death custodi im furiou still fight xexxa,2695,3,1,2,3,0,3,0,2,1,0
2696,life feel overwhelm sometim know ruokday student staff educ togeth croxexxa,2696,0,0,0,0,0,1,0,0,0,0
2697,imagin find mitch marsh play final test ruokday okay,2697,0,0,0,0,0,0,0,0,0,0
2698,check strong friendsncheck quiet friend xexxchappyxexxd friend creativ friend ncheckxexxa,2698,0,0,0,0,3,0,4,1,0,3
2699,mark ruokday itxexx import rememb check friend colleagu someth workplac everi day take moment reach convers xexx never know differ could make ,2699,0,0,0,0,1,0,1,0,0,1
2700,assistancedog like becom importantxfxfxxnminddogau mentalhealth nruok ruokday ruokday ,2700,0,0,0,0,0,0,0,0,0,0
2701,ive post think import post today ruokday peopl wont want toxexxa,2701,0,1,0,0,0,0,0,0,0,0
2702,ask someon theyxexxr ok may sound littl simplist may catalyst need seek help life back track ruokday ,2702,0,2,0,0,0,0,0,0,0,0
2703,assistancedog like becom importantxfxfxxnminddogau mentalhealth nruok ruokday ruokday ,2703,0,0,0,0,0,0,0,0,0,0
2704,day rememb check mate rememb think everyday ruokday xfxfxxbxfxfxxab,2704,0,0,0,0,0,0,1,0,0,1
2705,everyon meet fight battl know noth kind alway today ruokday take moment cxexxa,2705,1,0,0,1,1,1,1,0,0,1
2706,itxexx okay okay xfxfxxb ruokday,2706,0,0,0,0,0,0,0,0,0,0
2707,ruokday greet friend way xfxfxxfxfxfxfxbdxexdxaxefxbxf ,2707,0,0,0,0,1,0,1,0,0,1
2708,person boycot ruokday ixexxm ok wonxexxt psycholog care right privileg copsxexxa,2708,0,0,0,0,0,0,0,0,0,0
2709,r u ok nnjust word make big differ xfxfxxcnntoday encourag trust gut instinct ask youxexxa,2709,0,0,1,0,0,0,1,0,0,2
2710,trust instinct ask question ruokday ,2710,0,0,0,0,0,0,1,0,0,1
2711,manag farm busi aint easi climat chang market demand amp suppli capit amp variabl cost yield amp list gxexxa,2711,1,1,0,0,0,1,0,0,0,0
2712,wellnessatwork ruokday prof jane gunn prof shitij kapur dean men need involv ,2712,0,0,0,0,0,0,0,0,0,0
2713,eat disord bodi imag issu huge underdiscuss context women sportnna someon struggl privileg talk former defend diann alagich amp process healingnnruokday ,2713,0,0,0,1,0,0,3,0,0,0
2714,r u ok day beamat ruokday ,2714,0,0,0,0,0,0,0,0,0,0
2715,ruokday remind check peopl around begin convers show support build connect commun join event campu today take time learn mental health seek support need ,2715,0,2,0,0,0,0,3,0,0,1
2716,ixexxm ok ruokday ixexxm fuck mad aunti tanyaday death custodi im furiou still fight xexxa,2716,3,1,2,3,0,3,0,2,1,0
2717,today r u ok day take time today reach friend love one ask theyxexxr ok one convers could chang someonexexx life ruok ruokday allsaintscolleg ,2717,0,1,0,0,2,0,2,0,0,1
2718,check strong friendsncheck quiet friend xexxchappyxexxd friend creativ friend ncheckxexxa,2718,0,0,0,0,3,0,4,1,0,3
2719,thank shine light sme mentalhealth ruokday wish ppl understood impact late payment term depend smallbiz paid promptli itsakil ,2719,0,1,0,0,0,2,1,1,0,1
2720,ruokday someth realli use instead amp provid everyon basic incom might surpris everyon help ,2720,0,0,0,0,0,0,0,0,0,0
2721,fantast crowd one tree ag ruokday farmer breakfast nawesom chat amp give everyonexexxa,2721,1,1,1,0,1,0,2,0,1,1
2722,today ruokday happi place read book go walk beach call ,2722,0,0,0,0,1,0,0,0,0,0
2723,person boycot ruokday ixexxm ok wonxexxt psycholog care right privileg cop stop kill peopl psychot episod non consensu ect outlaw lefti stop say trumpxexx crazi read adorno,2723,0,0,0,2,0,2,0,1,0,1
2724,everybodi get sad sometim that perfectli finennmak sure reach love one oknnrememb convers could chang life xfxfxxbnnask question ruoknnruokday ,2724,0,1,0,0,2,0,3,0,0,1
2725,pleas today everyday struggl speak someon ixexxm alway anyon need talk pay attent txexxa,2725,0,2,0,1,1,1,2,1,0,1
2726,check strong friendsncheck quiet friend xexxchappyxexxd friend creativ friend ncheckxexxa,2726,0,0,0,0,3,0,4,1,0,3
2727,time ruokday donxexxt miss latest edit xexxspeak upxexx podcast convers marexexxa,2727,0,1,0,0,0,0,0,0,0,0
2728,thought ruokday ruokday great today howev date ixexxm date yoxexxa,2728,0,1,0,0,0,0,0,0,0,0
2729,manag farm busi aint easi climat chang market demand amp suppli capit amp variabl cost yield amp list gxexxa,2729,1,1,0,0,0,1,0,0,0,0
2730,help panel discuss wellnessatwork ruokday led xfxfxxd ,2730,0,0,0,0,0,0,0,0,0,0
2731,ixexxm ok ruokday ixexxm fuck mad aunti tanyaday death custodi im furiou still fight xexxa,2731,3,1,2,3,0,3,0,2,1,0
2732,great stori brave person speak outnna remidn everyon ask ruoknnruokday ,2732,0,0,0,0,0,0,0,0,0,0
2733,today pet alway end hard day listen lend help paw need learn oxexxa,2733,0,0,0,0,0,1,1,0,0,0
2734,r u ok day weve taken paus talk mental health listen one anoth famili member friend colleagu ask todaynfind resourc nteamlili mentalhealthawar ruokday pukaup ,2734,0,0,0,0,1,0,2,0,0,1
2735,let face twitter mostli use bit selfimport goss amp social media glamour today ill offer help mediumnnthi topic mean fair bit someon u know need sun speak ear listen hit upnruokday ruok ,2735,2,1,1,1,1,2,3,1,1,1
2736,fantast crowd one tree ag ruokday farmer breakfast nawesom chat amp give everyon good laugh thank champxfxfxxdxfxfxfxbcnnwel done amp amp one tree team organis sensat morningxfxfxxcxfxfxfxbcnask mate areyouboggedm ,2736,2,3,2,0,4,0,6,0,4,5
2737,ruokday basic neurotyp shout xexxcruokxexxd everyon offic loudli insincer restxexxa,2737,1,0,0,0,0,0,0,0,1,0
2738,colli polic get togeth r u ok day meaning convers mate colleagu love one could save live ruokday fb pd ,2738,0,0,0,0,2,0,3,0,0,2
2739,today ruokday nntrust sign trust gut amp ask r u oknnlearn sign ask nnthedoorisopen swancityyouthservic trustthesign ruokday ,2739,0,0,1,0,0,0,0,0,0,1
2740,itxexx ok oknbut question need ask first r u ok xfxfxxbnruokday nruok ,2740,0,0,0,0,0,0,1,0,0,0
2741,frailti one worri xexx physic invis type like emot frailti itxexx easi ask foxexxa,2741,0,0,0,0,0,0,0,0,0,0
2742,r u ok day weve taken paus talk mental health listen one anoth famili member friend colleagu ask todaynfind resourc nteamlili mentalhealthawar ruokday pukaup ,2742,0,0,0,0,1,0,2,0,0,1
2743,sure ruokday could ask morrison lay ground select punish arexexxa,2743,0,0,0,1,0,1,0,0,0,1
2744,today ruokday resid pepper robot import messag sharexfxfxx xexxa,2744,0,0,0,0,0,0,0,0,0,0
2745,r u ok ruokday,2745,0,0,0,0,0,0,0,0,0,0
2746,today start perth team breakfast watch video start discxexxa,2746,0,3,0,1,0,0,1,0,0,1
2747,sure ruokday could ask morrison lay ground select punish alreadi disadvantag effect peopl,2747,0,0,0,1,0,1,0,0,0,1
2748,notic chang friend behaviour trust gut amp ask r u oknnthos commun riskxexxa,2748,0,0,1,0,1,0,1,0,0,2
2749,today ruokday resid pepper robot import messag sharexfxfxx xexxa,2749,0,0,0,0,0,0,0,0,0,0
2750,frailti one worri xexx physic invis type like emot frailti itxexx easi ask help visibl injuri much harder itxexx invis ruok ruokday ruokday ,2750,0,0,0,0,0,0,0,0,0,0
2751,notic chang friend behaviour trust gut amp ask r u oknnthos commun risk selfharm often feel disconnect other lack belong someth chang reach amp listeningnnruokday ,2751,0,1,1,1,1,3,1,1,0,2
2752,start convers could save lifennreach work mate famili friend ask rxexxa,2752,0,1,0,0,2,0,3,0,0,3
2753,ok oknntoday ruokday encourag everyon reach start conversationnny alxexxa,2753,0,1,0,0,0,0,0,0,0,0
2754, end cannabi prohibit three word support depress alcohol option problem prohibit manslaught cannabi alcohol ruokday ,2754,0,0,0,2,0,2,2,2,0,1
2755,ixexxv take dip ocean call submerg septemb help talk mental health old dip day take new word repres worri weigh friend submerg ruokday ruokday ,2755,0,1,0,0,1,0,3,0,0,3
2756,wexexxr support ruokday today believ convers chang live donxexxt expert care meaning convers learn sign ask r u ok ,2756,0,0,0,0,0,0,2,0,0,1
2757,write stress meco ruokday ,2757,0,0,0,0,0,1,0,0,0,0
2758,today day need peopl know ask one simpl easi question r u ok ask stxexxa,2758,0,0,0,0,0,0,1,0,0,0
2759,ruokday day nation day action dedic remind everyon ask xexxcar okxexxd rememb everi day year support peopl may struggl lifexexx up down ,2759,0,0,0,0,0,0,1,0,0,1
2760,four letter r u ok convers could chang life ruokday ruokday ,2760,0,1,0,0,0,0,0,0,0,0
2761,r u ok day light wanna give easi home tip self care self love ntomorrow xexxa,2761,0,0,0,1,1,1,1,1,0,0
2762,today day need peopl know ask one simpl easi question r u ok ask start convers lift spirit peopl knownmentalhealth ruok ruokday love mate spirit kind ,2762,0,1,0,0,2,0,6,0,0,2
2763,extrem import day especi farmer tough drought flood amp fire im call dad check he ok hope everyon make call today ruokday ruokday ,2763,0,1,0,2,1,2,1,1,1,1
2764,gidday mob nit ruokday amp say nsonyou follow accountnamp havent met personnbutnthaxexxa,2764,1,0,0,1,0,1,0,0,0,0
2765,ruokday mental health crisi crippl australian financi struggl ask politician peopl actual navig system dont know rais newstart ivest public hous,2765,0,1,0,0,0,0,2,0,0,1
2766,ruokday tertiari educ leav newli graduat psychologist psychiatrist front line worker k debt full time posit rare avail stabl fund ngo non exist mh advoc agenc research ignor,2766,0,1,0,0,0,1,1,1,0,0
2767,ruokday govern love talk earli intervent model howev remain stuck crisi model constantli rotat leadership govern constantli attack worker right union front line mental health worker,2767,1,0,0,1,1,1,8,0,0,4
2768,ruokday navig public mental health servic complic uncertain mental health plan sever inadequ afford qualiti mental health care unavail public hospit swamp underfund call polic work complex mh,2768,1,3,2,2,0,3,3,0,1,0
2769,today start perth team breakfast watch video start discxexxa,2769,0,3,0,1,0,0,1,0,0,1
2770,today r u ok dayncheck mate look othernoh find chocol cake solut everythingnruokday ,2770,0,0,0,0,0,0,1,0,0,1
2771,today daynto ask someon oknnif your feel sad amp alonenthen pick phonennyour feel arent sxexxa,2771,0,0,0,0,0,0,1,0,0,0
2772,today ruokday team nsw mental health commiss togeth short video show manyxexxa,2772,0,0,0,0,0,0,0,0,0,2
2773,r u ok ceo reach behalf nff peopl live rural australia morxexxa,2773,0,0,0,0,0,0,0,0,0,0
2774, great work con tomorrow ruok day gather bondi beach south end inc onewav bondi beach great peopl lot colour fresh swim hot coffe mb heath life amp sport chat twitter ruokday ruokday ,2774,1,2,0,1,3,0,1,0,0,0
2775,r u ok youxexxr flick dm letxexx chat mental health carri horribl stigma far long letxexxa,2775,1,1,1,1,0,1,0,1,0,0
2776,ixexxm ok ruokday ixexxm fuck mad aunti tanyaday death custodi im furiou still fight xexxa,2776,3,1,2,3,0,3,0,2,1,0
2777,ruokday import day alway ask famili friend okay,2777,0,0,0,0,1,0,1,0,0,1
2778,today start perth team breakfast watch video start discuss hand cupcak terrac amp build ruokday ruokday ,2778,0,3,0,1,0,0,2,0,0,1
2779,r u ok nnjust word make big differ xfxfxxcnntoday encourag trust gut instinct ask youxexxa,2779,0,0,1,0,0,0,1,0,0,2
2780,someon live mental ill itxexx often littl thing make huge differ thank alway look nrememb take moment ask ok friend famili cowork anyon think need ruokday ,2780,1,0,1,1,1,1,1,1,0,1
2781,feel like isnxexxt anyon peopl wait side phone listen txexxa,2781,0,1,0,0,0,1,0,0,0,0
2782,one convers could chang life yet peopl comfort ruokday remind trust sign ask r u ok day need let start convers xfxfxxb ,2782,0,2,0,0,1,0,1,0,0,2
2783,r u ok ceo reach behalf nff peopl live rural australia morxexxa,2783,0,0,0,0,0,0,0,0,0,0
2784, great work con tomorrow ruok day gather bondi beach south end inc onewav bondi beach great peopl lot colour fresh swim hot coffe mb heath life amp sport chat twitter ruokday ruokday ,2784,1,2,0,1,3,0,1,0,0,0
2785,mind improv mental health live marik knight explain pukaup podcast listen ruokday ,2785,0,0,0,0,0,0,2,0,0,1
2786,proud work huge import project wexexxr excit new standard digit mental health make better experi mani peopl use servicesnruokday ,2786,0,1,0,0,1,0,1,0,0,2
2787,r u ok youxexxr flick dm letxexx chat mental health carri horribl stigma far long letxexxa,2787,1,1,1,1,0,1,0,1,0,0
2788,ruokday liter least could possibl mental health design way corpor pretend give shit peopl theyr destroy,2788,1,0,1,0,0,2,0,0,0,0
2789,best ruokday initi wouldnxexxt happi play cuti wk old rescu axexxa,2789,0,0,0,0,0,0,0,0,0,0
2790,ixexxm ok ruokday ixexxm fuck mad aunti tanyaday death custodi im furiou still fight xexxa,2790,3,1,2,3,0,3,0,2,1,0
2791,week two final preview episod footyolog podcast roco amp finey talk tragic death dannxexxa,2791,1,1,1,1,0,2,1,1,1,0
2792,ixexxm ok ruokday ixexxm fuck mad aunti tanyaday death custodi im furiou still fight xexxa,2792,3,1,2,3,0,3,0,2,1,0
2793,itxexx import look famili friend colleagu commun ask simpl question realli help someon ruokday ,2793,0,0,0,0,1,0,2,0,0,1
2794, donxexxt think patrick ok ruokday auspol,2794,0,0,0,0,0,0,0,0,0,0
2795,ok nruokday nau ,2795,0,0,0,0,0,0,0,0,0,0
2796,great xexx hakeem talk ruokday share stori spend two month thailand prison ,2796,1,1,0,1,1,1,2,1,0,1
2797,felicityurquhart speak husband death ruokday gtgtgt ruokday ,2797,1,1,1,1,0,1,0,1,1,0
2798,r u okxefxbcxfther mani thing make peopl happi ruokday meco ,2798,0,0,0,0,0,0,0,0,0,0
2799,without person sound condescend truli hope twitter friend ok suffer major depress anxieti itxexx gift godxfxfxx thought even suffer tough day ruokday nutti bunch xfxfxxxfxfxxxfxfxx,2799,0,3,0,1,3,4,4,2,2,2
2800,ok oknntoday ruokday encourag everyon reach start conversationnny alon xfxfxxbnnruokday ,2800,0,1,0,0,0,0,0,0,0,0
2801,good enough follow rubbish post appreci valu donxexxt realli know whatxexx go live pleas thing arent go well someon know talk feel valu ruokday,2801,0,2,1,1,1,2,2,1,1,1
2802,gp everi doctor gp convoc item bring import topic doctorsxexx wellb focu ruokdayxexxa,2802,0,0,0,0,0,0,1,0,0,1
2803,come r u ok ruokdayn,2803,0,0,0,0,0,0,0,0,0,0
2804,itxexx ok oknbut question need ask first r u ok xfxfxxbnruokday nruok ,2804,0,0,0,0,0,0,1,0,0,0
2805,today ruokday team nsw mental health commiss togeth short video show manyxexxa,2805,0,0,0,0,0,0,0,0,0,2
2806,guy r u ok day today banter sledg chat there overwhelmingli posit vibe amp commun grown past month thank ever need chat dm alway open discord xexdxa ruokday ,2806,1,0,1,0,0,1,1,0,0,0
2807,ixexxm ok ruokday ixexxm fuck mad aunti tanyaday death custodi im furiou still fight xexxa,2807,3,1,2,3,0,3,0,2,1,0
2808,one small crack doesnxexxt mean youxexxr broken simpli mean rest didnxexxt fall apart nntxexxa,2808,1,0,0,1,0,4,1,2,0,0
2809,ruokday appli prison peopl mental ill disabl therexexx month waitxexxa,2809,2,0,1,2,0,2,0,2,0,0
2810,ruokday countri music star felic urquhart amp fmr nsw liber leader john brogden talk mental ill amp suxexxa,2810,1,1,2,1,2,2,4,2,0,2
2811,go ask someon ruok better bloodi prepar answer xexxcnoxexxd nruokday,2811,0,0,0,0,0,0,0,0,0,0
2812,learn four step great ruok convers sydney offic morn tea ruokday alwayslearn ,2812,0,1,0,0,0,0,1,0,0,0
2813,never suffer silenc ok ok nnxexxexefxbxflifelin nxfxfxaxbbeyond blue nxfxfxcx,2813,0,0,0,0,0,1,0,1,0,0
2814,ixexxm ok ruokday ixexxm fuck mad aunti tanyaday death custodi im furiou still fight xexxa,2814,3,1,2,3,0,3,0,2,1,0
2815,xfxfxxb r u ok day xfxfxxbnna convers could chang someon life reach around ask oknnruokday ruok mentalhealth professionalsplatinum kalgoorliestarag weknowhowtorealest ,2815,0,0,0,0,0,0,0,0,0,0
2816,ruokday put big warm ru ok everyon know twitter isnt suit need ear know,2816,0,0,0,0,0,0,0,0,0,0
2817,remind itxexx ok ask peopl day year ruokday ruokday mentalil suicideawar depress anxieti eatingdisord ,2817,0,0,0,1,0,1,0,1,0,0
2818,joon birthday ruokday fit,2818,0,1,0,0,1,0,1,0,1,0
2819,univers hold event r u okay day disgust here token gestur toward mental health activxexxa,2819,1,0,1,1,0,1,0,1,0,0
2820,today ruokday resid pepper robot import messag sharexfxfxx xexxa,2820,0,0,0,0,0,0,0,0,0,0
2821,import look friend ruokday support bekind mentalhealthawar ,2821,0,0,0,0,1,0,1,0,0,1
2822,r u ok todayxefxbcxfso mani peopl herexefxbcxmeco ruokday ,2822,0,0,0,0,0,0,0,0,0,0
2823,never afraid ask xfxfxxa nnruokday ,2823,0,0,0,1,0,1,0,0,0,0
2824,get niggl feel someon know care isnt behav normal would make differ sxexxa,2824,0,0,0,0,0,0,0,0,0,0
2825,ye ok ruokday ,2825,0,0,0,0,0,0,0,0,0,0
2826,today ruokday resid pepper robot import messag sharexfxfxx health happi care robot technolog ruokday,2826,0,0,0,0,0,0,0,0,0,0
2827,today thursday septemb encourag support r u ok day letxexx take moment ask r u ok even everyth look okay nnlgbtijob ruokday ,2827,0,0,0,0,0,0,0,0,0,0
